id,geo_lat,geo_lon,lat,long,crash_count
326,39.77659129198161,-105.01821521754525,39.77659129198161,-105.01821521754525,0
327,39.776575583619355,-105.01744595115339,39.776575583619355,-105.01744595115339,0
328,39.77658856615251,-105.01705738272085,39.77658856615251,-105.01705738272085,1
329,39.77657461061371,-105.01587394531886,39.77657461061371,-105.01587394531886,19
330,39.77655992876001,-105.01467613582311,39.77655992876001,-105.01467613582311,0
331,39.776565174558435,-105.0135083462787,39.776565174558435,-105.0135083462787,5
332,39.77656459768128,-105.01236543822762,39.77656459768128,-105.01236543822762,2
333,39.7765566741727,-105.01121468115919,39.7765566741727,-105.01121468115919,5
334,39.776539053433545,-105.01001032939253,39.776539053433545,-105.01001032939253,0
335,39.776539937177176,-105.00905005940139,39.776539937177176,-105.00905005940139,0
336,39.77654850981201,-105.00804537356474,39.77654850981201,-105.00804537356474,0
337,39.77652609882477,-105.00761895054951,39.77652609882477,-105.00761895054951,1
338,39.77654358623797,-105.00704648580357,39.77654358623797,-105.00704648580357,0
339,39.77294796327322,-105.052100505591,39.77294796327322,-105.052100505591,0
340,39.77295346824296,-105.0509174538375,39.77295346824296,-105.0509174538375,0
341,39.77294862257421,-105.0497727623233,39.77294862257421,-105.0497727623233,1
342,39.77295147859224,-105.04861876480365,39.77295147859224,-105.04861876480365,2
343,39.772944523904386,-105.04745736840405,39.772944523904386,-105.04745736840405,2
344,39.772961747627086,-105.04630057246457,39.772961747627086,-105.04630057246457,1
345,39.772949358643366,-105.0451618712539,39.772949358643366,-105.0451618712539,2
346,39.77247817461568,-105.04287224444933,39.77247817461568,-105.04287224444933,1
347,39.772477023001485,-105.04167026779095,39.772477023001485,-105.04167026779095,0
348,39.77246912029307,-105.04047924217264,39.77246912029307,-105.04047924217264,1
349,39.773096083283,-105.03814535087226,39.773096083283,-105.03814535087226,0
